KO id,KO_conf_final,KO_conf_raw,hmm_len,ORF_name,ORF_len,E-value,score,domain_evalue,domain_score,hmm from,hmm to,ali from,ali to,ORF_best_match,ORF_best_match_score,kofam_score_threshold,is_outcompeted,KO_annotation_conf,flag_is_dubious,flag_is_below_kofam_threshold,KO_Neighbors,KO_Neighbor_Count,Modules,KO_count,KO_Background_Freq
K20261,0.0,0.0,221.0,SAMD00000344.contig00002_58,221.0,1.4e-12,44.6,1.9e-12,44.1,118.0,189.0,101.0,172.0,K09020,100.0,311.5,True,2.0201361445972932e-17,False,True,"K20260,K20262,K21103",3,M00835,461,0.022
K20262,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K20260,K20261,K21103",3,M00835,501,0.023
K20420,0.003,0.003,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K20422,K20423",2,M00830,1505,0.07
K20421,0.008,0.008,337.0,SAMD00000344.contig00003_50,337.0,0.0049,13.0,0.0059,12.8,33.0,85.0,37.0,95.0,K20146,19.8,319.97,True,0.006457400392526953,False,True,K20422,1,M00830,1138,0.053
K20422,0.0,0.0,1757.0,SAMD00000344.contig00022_32,1757.0,3.0999999999999997e-24,81.5,3.9e-24,81.2,86.0,380.0,60.0,358.0,K09458,519.1,2831.83,True,1.8589764901986042e-132,False,True,,0,M00830,44,0.002
K20423,0.0,0.0,563.0,SAMD00000344.contig00029_11,563.0,5.5e-58,193.4,2.8e-56,187.8,58.0,550.0,29.0,504.0,K22133,447.6,799.4,True,2.9970966687633137e-77,False,True,K20422,1,M00830,75,0.004
K20424,0.0,0.0,374.0,SAMD00000344.contig00001_22,374.0,2.7e-16,56.8,2e-05,21.0,129.0,237.0,143.0,249.0,K18369,287.6,261.73,True,3.328717971593347e-70,False,True,"K19969,K19974,K19979,K20425",4,M00814,117,0.005
K20425,0.0,0.0,252.0,SAMD00000344.contig00001_227,252.0,1.6000000000000002e-23,80.3,2.2e-23,79.8,7.0,230.0,18.0,257.0,K00046,287.6,247.37,True,3.9489524000032864e-63,False,True,"K19974,K19979,K20424",3,M00814,74,0.003
K20426,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K20427,K20430",2,M00814,39,0.002
K20427,0.0,0.0,366.0,SAMD00000344.contig00004_2,366.0,1.1e-09,34.7,1.3e-09,34.4,1.0,196.0,1.0,205.0,K00963,170.1,485.73,True,1.7399570929758158e-41,False,True,"K20426,K20430",2,M00814,56,0.003
K20430,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K20426,K20427",2,M00814,43,0.002
K20431,0.001,0.001,292.0,SAMD00000344.contig00002_155,292.0,1.2e-07,28.4,0.0012,15.3,13.0,66.0,4.0,55.0,K08234,76.0,204.63,True,4.6856990813142775e-15,False,True,K20436,1,M00815,695,0.032
K20432,0.105,0.0,304.0,SAMD00000344.contig00004_31,304.0,1.1e-06,24.9,1.4e-06,24.7,7.0,170.0,3.0,178.0,K12448,424.7,338.17,True,4.438481999327816e-121,False,True,"K20433,K20434,K20436",3,M00815,88,0.004
K20433,0.004,0.0,345.0,SAMD00000344.contig00009_20,345.0,1e-27,94.0,1.1000000000000001e-27,93.9,6.0,331.0,4.0,316.0,K25026,319.5,424.0,True,1.311402410984971e-68,False,True,"K20432,K20436",2,M00815,58,0.003
K20434,0.997,0.997,345.0,SAMD00000344.contig00013_8,345.0,1e-08,31.3,3.2e-07,26.4,20.0,84.0,35.0,102.0,K20434,31.3,254.93,False,0.9970483540861337,False,True,K20436,1,M00815,43,0.002
K20435,0.106,0.0,424.0,SAMD00000344.contig00014_1,424.0,1.6e-68,228.2,2.0999999999999997e-68,227.8,14.0,416.0,23.0,427.0,K20708,820.1,730.53,True,6.612193685136274e-179,False,True,"K20434,K20436",2,M00815,219,0.01
K20436,0.085,0.067,486.0,SAMD00000344.contig00009_65,486.0,0.0051,12.4,0.0055,12.2,309.0,369.0,46.0,105.0,K24933,16.2,595.8,True,0.06698457989158756,False,True,K20434,1,M00815,14,0.001
K20437,0.06,0.005,231.0,SAMD00000344.contig00014_16,231.0,8.9e-26,87.9,1.7e-25,87.0,12.0,219.0,7.0,218.0,K01838,291.4,308.33,True,5.500420378004134e-62,False,True,"K20434,K20436",2,M00815,1854,0.087
K20438,0.0,0.0,422.0,SAMD00000344.contig00012_65,422.0,2.4e-09,33.4,3.3e-09,33.0,7.0,116.0,3.0,108.0,K25652,250.2,,True,5.453771524658682e-66,False,True,K20436,1,M00815,211,0.01
K20457,0.0,0.0,593.0,SAMD00000344.contig00005_53,593.0,3.7000000000000004e-89,297.1,4.9e-89,296.7,93.0,485.0,34.0,433.0,K11754,428.5,446.53,True,2.7839316584074477e-40,False,True,,0,M00126,8,0.0
K20810,0.007,0.007,535.0,SAMD00000344.contig00013_56,535.0,1.2e-36,123.3,5.2e-36,121.3,124.0,507.0,28.0,440.0,K01487,490.9,306.3,True,2.194692067439172e-111,False,True,,0,M00930,2121,0.099
K20812,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00854,0,0.0
K20860,0.0,0.0,323.0,SAMD00000344.contig00014_16,323.0,5e-07,26.3,6.9e-07,25.8,187.0,277.0,100.0,192.0,K01838,291.4,117.6,True,1.5737949574953428e-80,False,True,,0,M00125,81,0.004
K20861,1.0,1.0,268.0,SAMD00000344.contig00020_28,268.0,2.6e-34,116.2,3.5000000000000003e-34,115.8,3.0,264.0,16.0,280.0,K20861,116.2,371.77,False,1.0,False,True,"K00082,K20884",2,M00125,5558,0.26
K20862,0.081,0.081,353.0,SAMD00000344.contig00001_139,353.0,5.3e-17,59.5,1.6e-16,57.9,78.0,268.0,4.0,183.0,K07025,69.4,184.8,True,0.0010449739328974956,False,True,"K20884,K22912",2,M00125,7253,0.339
K20881,0.018,0.018,269.0,SAMD00000344.contig00001_139,269.0,6.3e-06,23.1,23.0,1.5,32.0,45.0,2.0,15.0,K07025,69.4,118.5,True,1.1524275044679668e-14,False,True,"K01081,K13480",2,M00959,3423,0.16
K20932,0.007,0.007,377.0,SAMD00000344.contig00019_35,377.0,0.0014,14.5,0.019,10.8,87.0,140.0,217.0,274.0,K11997,23.3,624.27,True,0.0013091219893755892,False,True,"K20933,K20934",2,M00973,1937,0.091
K20933,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00973,58,0.003
K20934,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,K20933,1,M00973,120,0.006
K20935,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00973,0,0.0
K20940,0.013,0.013,509.0,SAMD00000344.contig00029_3,509.0,0.00019,17.4,600.0,-4.0,8.0,34.0,167.0,193.0,K22699,44.5,266.03,True,6.907773765312606e-09,False,True,"K20260,K20261,K20262,K21103",4,M00835,2905,0.136
K20967,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00880,134,0.006
K21056,0.0,0.0,292.0,SAMD00000344.contig00009_79,292.0,1.1e-31,107.4,1.4e-31,107.0,3.0,283.0,4.0,304.0,K00852,375.6,464.9,True,1.8355032715716943e-81,False,True,,0,M00968,21,0.001
K21060,0.016,0.016,414.0,SAMD00000344.contig00003_41,414.0,1.7e-24,83.4,1.3e-17,60.7,108.0,409.0,56.0,355.0,K03153,196.5,472.5,True,8.984780887509745e-35,False,True,,0,M00948,3191,0.149
K21061,0.052,0.052,658.0,SAMD00000344.contig00003_41,658.0,1.8999999999999998e-39,132.8,1.9000000000000002e-38,129.4,190.0,558.0,3.0,355.0,K03153,196.5,330.73,True,6.674047237959849e-20,False,True,,0,M00948,5842,0.273
K21062,0.038,0.038,371.0,SAMD00000344.contig00021_13,371.0,1.2e-49,166.1,1.5999999999999998e-49,165.8,73.0,348.0,9.0,284.0,K01714,313.7,295.73,True,3.698048818061053e-45,False,True,,0,M00948,5011,0.234
K21063,0.0,0.0,207.0,SAMD00000344.contig00014_16,207.0,4.8e-06,23.4,4.4,3.9,2.0,18.0,7.0,23.0,K01838,291.4,246.3,True,2.10843958864619e-81,False,True,,0,M00125,452,0.021
K21064,1.0,1.0,320.0,SAMD00000344.contig00003_13,320.0,2.5e-85,283.6,2.7e-85,283.4,24.0,281.0,1.0,268.0,K21064,283.6,178.9,False,1.0,False,False,"K00082,K01498,K20860,K21063,K22912,K22949",6,M00125,14903,0.696
K21071,1.0,1.0,426.0,SAMD00000344.contig00023_41,426.0,0.012,11.5,0.02,10.8,133.0,165.0,57.0,90.0,K21071,11.5,356.8,False,1.0,False,True,"K00150,K00844,K00918,K11389,K12406,K13831,K16305",7,"M00001,M00345",7451,0.348
K21103,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00835,31,0.001
K21142,0.024,0.024,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00880,3971,0.186
K21160,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K21161,K21165,K21166",3,M00824,149,0.007
K21161,0.026,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K21160,K21163,K21165,K21166",4,M00824,262,0.012
K21162,0.014,0.014,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K21160,K21161,K21165,K21166",4,M00824,2999,0.14
K21163,0.228,0.228,331.0,SAMD00000344.contig00014_8,331.0,0.031,10.4,0.036,10.2,176.0,217.0,11.0,55.0,K05570,11.3,175.77,True,0.22704795282441617,False,True,"K21160,K21161,K21165,K21166",4,M00824,759,0.035
K21164,0.027,0.027,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K21160,K21161,K21165,K21166",4,M00824,4207,0.197
K21165,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K21160,K21161,K21166",3,M00824,136,0.006
K21166,0.0,0.0,549.0,SAMD00000344.contig00029_3,549.0,0.00014,17.1,0.00023,16.4,7.0,40.0,4.0,37.0,K22699,44.5,911.83,True,5.610855794361906e-09,False,True,"K21160,K21161,K21165",3,M00824,188,0.009
K21167,0.023,0.006,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K21160,K21161,K21163,K21165,K21166",5,M00824,1926,0.09
K21175,0.0,0.0,235.0,SAMD00000344.contig00008_63,235.0,5.9e-41,137.4,7.1e-41,137.1,37.0,220.0,3.0,189.0,K01658,269.6,,True,1.598946545812653e-40,False,True,"K20159,K21179",2,M00826,52,0.002
K21176,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K20159,K21175,K21179",3,M00826,283,0.013
K21177,0.003,0.002,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K20159,K21175,K21176,K21178,K21179",5,M00826,1120,0.052
K21178,0.006,0.006,335.0,SAMD00000344.contig00003_50,335.0,0.0065,12.8,0.0073,12.6,34.0,76.0,38.0,80.0,K20146,19.8,487.03,True,0.0056214935491429524,False,True,"K21175,K21179",2,M00826,83,0.004
K21179,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,K21175,1,M00826,15,0.001
K21181,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,K21182,1,"M00827,M00828",116,0.005
K21182,0.0,0.0,1058.0,SAMD00000344.contig00029_11,1058.0,1.3e-14,50.4,4e-14,48.8,593.0,965.0,143.0,500.0,K22133,447.6,835.8,True,2.6878892539973705e-120,False,True,K21181,1,"M00827,M00828",100,0.005
K21183,0.0,0.0,91.0,SAMD00000344.contig00015_7,91.0,0.0046,13.9,0.0054,13.7,11.0,64.0,3.0,59.0,K02078,86.7,88.27,True,1.2162298071673304e-22,False,True,"K21181,K21182,K21188",3,"M00827,M00828",345,0.016
K21184,0.003,0.003,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K21181,K21182",2,M00827,1329,0.062
K21191,0.0,0.0,548.0,SAMD00000344.contig00029_11,548.0,2.1e-42,142.3,3.5e-41,138.2,49.0,543.0,27.0,505.0,K22133,447.6,1000.87,True,1.2418466569657726e-92,False,True,K21192,1,M00829,11,0.001
K21192,0.0,0.0,348.0,SAMD00000344.contig00011_32,348.0,0.0028,13.9,0.0039,13.4,180.0,279.0,50.0,152.0,K03183,308.4,615.57,True,2.2216020984260837e-89,False,True,K21191,1,M00829,13,0.001
K21219,0.0,0.0,452.0,SAMD00000344.contig00006_3,452.0,2.5e-93,310.2,2.7e-93,310.1,5.0,266.0,6.0,270.0,K00941,362.0,372.27,True,2.5506227241299045e-16,False,True,,0,M00896,82,0.004
K21220,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00896,0,0.0
K21254,0.0,0.0,1274.0,SAMD00000344.contig00022_32,1274.0,4.1e-29,97.9,5.599999999999999e-29,97.5,77.0,428.0,50.0,396.0,K09458,519.1,2041.07,True,1.6075549473228689e-127,False,True,"K21257,K21262",2,"M00833,M00834",28,0.001
K21255,0.002,0.002,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K21254,K21256,K21257,K21259,K21260,K21261,K21262,K21263",8,"M00833,M00834",1131,0.053
K21256,0.0,0.0,420.0,SAMD00000344.contig00029_3,420.0,0.0051,12.8,91.0,-1.2,10.0,64.0,167.0,221.0,K22699,44.5,,True,2.8483944153623307e-10,False,True,"K21254,K21257,K21260,K21262",4,"M00833,M00834",87,0.004
K21257,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K21260,K21262",2,"M00833,M00834",14,0.001
K21258,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K21254,K21257,K21260,K21262",4,"M00833,M00834",357,0.017
K21277,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00851,29,0.001
K21297,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K14255,K21301",2,M00823,496,0.023
K21301,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,"M00780,M00823",19,0.001
K21344,0.009,0.009,359.0,SAMD00000344.contig00009_79,359.0,1.5999999999999999e-24,83.6,1.9e-23,80.1,48.0,317.0,31.0,299.0,K00852,375.6,414.47,True,1.2567279271161768e-88,False,True,,0,M00064,2369,0.111
K21345,0.007,0.007,215.0,SAMD00000344.contig00017_12,215.0,1.7999999999999997e-24,83.3,2.1e-24,83.2,57.0,188.0,3.0,128.0,K00980,199.1,229.9,True,1.3826953493482262e-35,False,True,,0,M00064,2098,0.098
K21456,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00118,184,0.009
K21479,0.001,0.001,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00924,737,0.034
K21610,0.0,0.0,267.0,SAMD00000344.contig00027_9,267.0,3.3e-13,46.4,0.00034,16.9,3.0,43.0,325.0,365.0,K01551,398.0,404.23,True,1.4383133933168558e-106,False,True,,0,M00836,5,0.0
K21611,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00836,0,0.0
K21612,0.0,0.0,451.0,SAMD00000344.contig00009_64,451.0,1.2e-14,50.9,2.1e-06,23.7,21.0,130.0,22.0,128.0,K01924,457.4,199.53,True,4.2786500058721506e-123,False,True,,0,M00836,20,0.001
K21721,0.007,0.002,338.0,SAMD00000344.contig00002_154,338.0,1.2e-05,21.7,1.7e-05,21.2,143.0,195.0,7.0,59.0,K16043,127.7,412.5,True,1.2325951644078326e-32,False,True,K23371,1,M00875,1231,0.058
K21722,0.005,0.004,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K21723,K21724",2,M00915,1699,0.079
K21723,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00915,66,0.003
K21724,0.001,0.001,,,,1000.0,0.0,,,,,,,,,,,0.0,,,K21723,1,M00915,621,0.029
K21780,0.0,0.0,519.0,SAMD00000344.contig00029_11,519.0,2.3999999999999997e-41,138.7,3.1e-41,138.3,36.0,513.0,32.0,503.0,K22133,447.6,569.47,True,1.0241415548957376e-93,False,True,"K21428,K21778,K21779,K21782,K21783,K21787,K21791",7,"M00837,M00838",163,0.008
K21781,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K21428,K21778,K21779,K21780,K21782,K21783,K21787,K21791",8,"M00837,M00838",453,0.021
K21782,0.0,0.0,388.0,SAMD00000344.contig00008_11,388.0,9.1e-53,176.5,1.1e-52,176.2,7.0,375.0,7.0,367.0,K18244,355.5,507.23,True,1.3050608932958748e-54,False,True,"K21428,K21778,K21779,K21780,K21781,K21783,K21787,K21791",8,"M00837,M00838",421,0.02
K21783,0.0,0.0,905.0,SAMD00000344.contig00022_32,905.0,5.3e-39,131.4,6.2e-36,121.3,630.0,876.0,140.0,387.0,K09458,519.1,540.2,True,1.9528580715034764e-117,False,True,"K21428,K21778,K21779,K21780,K21787,K21791",6,"M00837,M00838",177,0.008
K21784,0.0,0.0,613.0,SAMD00000344.contig00001_147,613.0,1.4000000000000002e-111,370.9,1.7e-111,370.7,256.0,606.0,42.0,393.0,K00639,510.0,772.33,True,1.3388366829618164e-42,False,True,"K21428,K21778,K21779,K21780,K21782,K21783,K21787,K21791",8,"M00837,M00838",465,0.022
K21785,0.013,0.013,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K21428,K21778,K21779,K21780,K21781,K21782,K21783,K21784,K21787,K21791,K21793",11,"M00837,M00838",2897,0.135
K21786,0.006,0.006,342.0,SAMD00000344.contig00011_32,342.0,1.1e-17,61.2,2.3e-14,50.2,167.0,280.0,44.0,157.0,K03183,308.4,257.47,True,3.8493293569832725e-75,False,True,"K21428,K21778,K21779,K21780,K21781,K21782,K21783,K21784,K21787",9,M00837,1941,0.091
K21832,0.024,0.024,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00975,4001,0.187
K21833,0.006,0.006,684.0,SAMD00000344.contig00012_16,684.0,2.9e-50,168.3,4.6e-50,167.6,7.0,349.0,6.0,342.0,K26355,413.0,1049.3,True,2.1775095130746697e-74,False,True,,0,M00975,1994,0.093
K21834,0.06,0.06,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00975,6271,0.293
K21898,0.005,0.005,437.0,SAMD00000344.contig00016_16,437.0,2.3e-08,29.9,3.1e-08,29.4,6.0,208.0,8.0,212.0,K01775,428.8,209.73,True,8.301082491136507e-121,False,True,,0,M00876,1792,0.084
K21949,0.009,0.003,667.0,SAMD00000344.contig00016_42,667.0,1.9e-71,238.4,2.4e-71,238.1,202.0,501.0,2.0,298.0,K17216,429.9,343.83,True,2.2529721868304796e-58,False,True,K23371,1,M00875,1469,0.069
K21977,0.003,0.003,238.0,SAMD00000344.contig00015_21,238.0,1.9e-49,165.4,4.0000000000000005e-49,164.4,7.0,226.0,191.0,396.0,K13038,542.5,210.53,True,3.031018834965974e-114,False,True,K02318,1,M00120,1429,0.067
K22011,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,"M00836,M00924",4,0.0
K22012,0.0,0.0,470.0,SAMD00000344.contig00026_28,470.0,0.0043,12.8,0.0053,12.5,279.0,356.0,48.0,123.0,K05520,230.4,599.33,True,3.1323691894525277e-66,False,True,,0,M00836,3,0.0
K22015,0.004,0.004,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K25008,K25123,K25124",3,"M00377,M00618",1535,0.072
K22099,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,K22100,1,M00840,70,0.003
K22100,0.0,0.0,208.0,SAMD00000344.contig00008_66,208.0,1.7000000000000002e-27,93.4,2.5e-27,92.9,2.0,202.0,3.0,190.0,K01817,196.3,264.03,True,1.0568502298103026e-31,False,True,K22099,1,M00840,23,0.001
K22113,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,K01957,1,M00904,72,0.003
K22114,0.0,0.0,424.0,SAMD00000344.contig00003_40,424.0,4e-05,19.7,9.4e-05,18.4,148.0,345.0,136.0,339.0,K01945,538.0,619.83,True,9.465711143372894e-157,False,True,,0,M00904,394,0.018
K22116,0.002,0.002,342.0,SAMD00000344.contig00030_8,342.0,0.16,8.3,0.22,7.9,84.0,134.0,147.0,213.0,K24131,18.2,53.9,True,0.0006700029396403454,False,True,"K22976,K22981",2,M00860,960,0.045
K22225,0.002,0.002,446.0,SAMD00000344.contig00008_84,446.0,0.0031,13.4,0.0036,13.2,110.0,325.0,2.0,63.0,K03719,140.2,109.53,True,6.751442135340534e-39,False,True,,0,M00847,1050,0.049
K22226,0.123,0.123,438.0,SAMD00000344.contig00013_62,438.0,0.00077,15.7,0.001,15.3,68.0,121.0,38.0,91.0,K04068,218.6,373.8,True,8.337078289711883e-62,False,True,,0,M00847,8968,0.419
K22227,0.012,0.012,529.0,SAMD00000344.contig00015_21,529.0,0.0092,11.8,0.013,11.3,450.0,521.0,273.0,342.0,K13038,542.5,363.03,True,1.751383690651004e-160,False,True,,0,M00847,2827,0.132
K22269,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00890,7,0.0
K22283,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00098,0,0.0
K22284,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00098,0,0.0
K22305,0.884,0.884,212.0,SAMD00000344.contig00010_23,212.0,1.5e-46,155.9,1.8e-46,155.6,2.0,206.0,1.0,212.0,K22305,155.9,212.67,False,0.8644137323480449,False,True,,0,M00020,9689,0.453
K22346,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00851,40,0.002
K22391,1.0,1.0,259.0,SAMD00000344.contig00003_107,259.0,2.8e-51,171.7,3e-51,171.6,1.0,240.0,1.0,245.0,K22391,171.7,163.6,False,1.0,False,False,"K13939,K13941,K13998,K20457",4,M00126,17277,0.807
K22451,0.001,0.001,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00855,840,0.039
K22477,0.044,0.044,198.0,SAMD00000344.contig00004_29,198.0,2.1e-09,34.4,2.6e-09,34.1,53.0,181.0,38.0,166.0,K03789,146.0,81.67,True,2.541279797213342e-34,False,True,"K00818,K14677",2,M00028,5388,0.252
K22478,0.001,0.0,435.0,SAMD00000344.contig00024_10,435.0,4e-31,105.2,4.8e-31,104.9,34.0,266.0,3.0,234.0,K00930,245.3,516.47,True,6.694183414809165e-43,False,True,K12659,1,"M00028,M00845",553,0.026
K22480,0.0,0.0,775.0,SAMD00000344.contig00011_46,775.0,2.9e-05,19.2,5.6e-05,18.3,140.0,183.0,16.0,59.0,K26318,449.9,1091.73,True,2.220142586683712e-130,False,True,,0,"M00356,M00357,M00563,M00567,M00617",175,0.008
K22481,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,"M00356,M00357,M00563,M00567,M00617",85,0.004
K22482,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,"M00356,M00357,M00563,M00567,M00617",71,0.003
K22501,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00153,118,0.006
K22516,1.0,1.0,685.0,SAMD00000344.contig00001_14,685.0,0.0098,11.1,0.0098,11.1,595.0,642.0,14.0,61.0,K22516,11.1,982.3,False,1.0,False,True,"K00200,K00201,K00202,K00577,K00672,K01499,K11260,K13942,K16178,K22480,K22482",11,"M00356,M00357,M00563,M00567,M00617",3799,0.178
K22549,0.034,0.034,601.0,SAMD00000344.contig00010_4,601.0,1.1e-15,54.3,8.4e-07,25.0,359.0,444.0,261.0,346.0,K00382,572.4,406.57,True,1.0873246819269798e-156,False,True,,0,M00948,4721,0.221
K22550,0.027,0.027,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00948,4202,0.196
K22568,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00741,0,0.0
K22598,0.008,0.008,,,,1000.0,0.0,,,,,,,,,,,0.0,,,K22269,1,M00890,2345,0.11
K22622,0.017,0.017,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00595,3370,0.157
K22699,0.994,0.994,261.0,SAMD00000344.contig00029_3,261.0,1.5e-12,44.5,0.024,11.0,15.0,108.0,148.0,246.0,K22699,44.5,258.23,False,0.9936901575057393,False,True,K21219,1,M00896,390,0.018
K22813,0.0,0.0,371.0,SAMD00000344.contig00003_18,371.0,4.7e-16,55.7,5.9e-16,55.4,46.0,338.0,10.0,308.0,K01597,340.2,428.5,True,2.274920548788223e-86,False,True,,0,M00849,0,0.0
K22850,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,K22852,1,M00853,258,0.012
K22851,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K22852,K22853,K22854",3,M00853,431,0.02
K22852,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00853,3,0.0
K22853,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K22851,K22852,K22854",3,M00853,429,0.02
K22854,0.0,0.0,265.0,SAMD00000344.contig00001_232,265.0,6.2e-09,32.5,1.1e-08,31.8,168.0,258.0,177.0,267.0,K02099,127.6,,True,2.3553052777821963e-29,False,True,,0,M00853,5,0.0
K22879,0.011,0.011,617.0,SAMD00000344.contig00001_4,617.0,7.2e-12,41.4,7.2e-12,41.4,3.0,112.0,2.0,122.0,K14057,137.9,194.3,True,8.92304453021593e-30,False,True,"K00106,K13484,K16838",3,M00546,2704,0.126
K22896,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K00531,K22897,K22898",3,M00175,147,0.007
K22897,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K00531,K22896,K22898",3,M00175,142,0.007
K22898,0.0,0.0,112.0,SAMD00000344.contig00002_158,112.0,0.0065,14.0,0.016,12.7,33.0,74.0,85.0,126.0,K20968,68.7,144.63,True,1.410752233804447e-17,False,True,"K22896,K22897",2,M00175,43,0.002
K22899,0.001,0.0,275.0,SAMD00000344.contig00030_12,275.0,5.8e-11,39.3,2.7e-10,37.1,9.0,249.0,10.0,251.0,K03496,359.5,558.9,True,4.075635987747461e-97,False,True,"K00531,K22896,K22897,K22898",4,M00175,569,0.027
K22906,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00967,203,0.009
K22912,0.0,0.0,370.0,SAMD00000344.contig00014_16,370.0,2.5e-19,66.8,3e-19,66.5,118.0,299.0,9.0,193.0,K01838,291.4,207.83,True,2.4471634292598247e-68,False,True,,0,M00125,7,0.0
K22914,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K22921,K22922,K22923,K22925",4,M00857,48,0.002
K22915,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K22914,K22916,K22917,K22921,K22922,K22923,K22924,K22925,K22926",9,M00857,219,0.01
K22916,0.0,0.0,578.0,SAMD00000344.contig00012_62,578.0,7.7e-11,38.1,1e-10,37.7,429.0,524.0,224.0,319.0,K19422,357.7,913.27,True,6.177508985694874e-97,False,True,"K22914,K22915,K22917,K22921,K22922,K22923,K22924,K22925,K22926",9,M00857,250,0.012
K22917,0.0,0.0,639.0,SAMD00000344.contig00003_88,639.0,7.3e-06,21.7,0.0019,13.7,173.0,319.0,219.0,361.0,K09667,109.7,698.9,True,3.2263945245116583e-27,False,True,"K22914,K22915,K22916,K22921,K22922,K22923,K22924,K22925",8,M00857,222,0.01
K22918,0.007,0.007,180.0,SAMD00000344.contig00003_41,180.0,0.0038,14.0,60.0,0.3,106.0,144.0,183.0,221.0,K03153,196.5,413.97,True,1.1535217596571594e-55,False,True,,0,M00856,2129,0.099
K22921,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K22914,K22922,K22923,K22925",4,M00857,36,0.002
